price,quantity,seller_inflow,buyer_outflow
1.0,60.7,60.7,60.7
1.0,60.7,60.7,60.7
1.0,60.7,60.7,60.7
1.0,60.7,60.7,60.7
1.0,60.7,60.7,60.7
1.0,60.7,60.7,60.7
1.0,60.7,60.7,60.7
1.0,60.7,60.7,60.7
1.0,60.7,60.7,60.7
1.0,60.7,60.7,60.7
1.0,59.78,59.78,60.7
1.0,59.78,59.78,59.78
1.0,58.9,58.9,59.78
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,58.9,58.9,58.9
1.0,57.98,57.98,58.9
1.0,57.98,57.98,57.98
1.0,57.98,57.98,57.98
1.0,57.98,57.98,57.98
1.0,57.98,57.98,57.98
1.0,57.98,57.98,57.98
1.0,57.98,57.98,57.98
1.0,57.98,57.98,57.98
1.0,57.98,57.98,57.98
1.0,57.98,57.98,57.98
1.0,57.98,57.98,57.98
1.0,57.08,57.08,57.98
1.0,56.2,56.2,57.08
1.0,56.2,56.2,56.2
1.0,56.2,56.2,56.2
1.0,55.32,55.32,56.2
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,55.32,55.32,55.32
1.0,54.41,54.41,55.32
1.0,53.52,53.52,54.41
1.0,52.66,52.66,53.52
1.0,52.66,52.66,52.66
1.0,52.66,52.66,52.66
1.0,52.66,52.66,52.66
1.0,52.66,52.66,52.66
1.0,52.66,52.66,52.66
1.0,52.66,52.66,52.66
1.0,52.66,52.66,52.66
1.0,52.66,52.66,52.66
1.0,52.66,52.66,52.66
1.0,52.66,52.66,52.66
1.0,52.66,52.66,52.66
1.0,52.66,52.66,52.66
1.0,52.66,52.66,52.66
1.0,52.66,52.66,52.66
1.0,52.66,52.66,52.66
1.0,52.66,52.66,52.66
1.0,52.66,52.66,52.66
1.0,52.66,52.66,52.66
1.0,52.66,52.66,52.66
1.0,52.66,52.66,52.66
1.0,52.66,52.66,52.66
1.0,52.66,52.66,52.66
1.0,52.66,52.66,52.66
1.0,51.76,51.76,52.66
1.0,51.76,51.76,51.76
1.0,51.76,51.76,51.76
1.0,51.76,51.76,51.76
1.0,51.76,51.76,51.76
1.0,51.76,51.76,51.76
1.0,51.76,51.76,51.76
1.0,51.76,51.76,51.76
1.0,51.76,51.76,51.76
1.0,51.76,51.76,51.76
1.0,50.88,50.88,51.76
1.0,50.88,50.88,50.88
1.0,50.88,50.88,50.88
1.0,50.88,50.88,50.88
1.0,50.88,50.88,50.88
1.0,50.88,50.88,50.88
1.0,50.88,50.88,50.88
1.0,50.88,50.88,50.88
1.0,50.88,50.88,50.88
1.0,50.88,50.88,50.88
1.0,50.88,50.88,50.88
1.0,50.88,50.88,50.88
1.0,50.88,50.88,50.88
1.0,50.88,50.88,50.88
1.0,50.88,50.88,50.88
1.0,50.88,50.88,50.88
1.0,49.99,49.99,50.88
1.0,49.99,49.99,49.99
1.0,49.99,49.99,49.99
1.0,49.99,49.99,49.99
1.0,49.99,49.99,49.99
1.0,49.99,49.99,49.99
1.0,49.99,49.99,49.99
1.0,49.99,49.99,49.99
1.0,49.99,49.99,49.99
1.0,49.99,49.99,49.99
1.0,49.99,49.99,49.99
1.0,49.99,49.99,49.99
1.0,49.99,49.99,49.99
1.0,49.99,49.99,49.99
1.0,49.99,49.99,49.99
1.0,49.99,49.99,49.99
1.0,49.99,49.99,49.99
1.0,49.11,49.11,49.99
1.0,49.11,49.11,49.11
1.0,49.11,49.11,49.11
1.0,49.11,49.11,49.11
1.0,49.11,49.11,49.11
1.0,48.25,48.25,49.11
1.0,48.25,48.25,48.25
1.0,48.25,48.25,48.25
1.0,48.25,48.25,48.25
1.0,48.25,48.25,48.25
1.0,48.25,48.25,48.25
1.0,48.25,48.25,48.25
1.0,48.25,48.25,48.25
1.0,48.25,48.25,48.25
1.0,47.38,47.38,48.25
1.0,47.38,47.38,47.38
1.0,47.38,47.38,47.38
1.0,47.38,47.38,47.38
1.0,47.38,47.38,47.38
1.0,47.38,47.38,47.38
1.0,47.38,47.38,47.38
1.0,47.38,47.38,47.38
1.0,47.38,47.38,47.38
1.0,47.38,47.38,47.38
1.0,47.38,47.38,47.38
1.0,47.38,47.38,47.38
1.0,47.38,47.38,47.38
1.0,47.38,47.38,47.38
1.0,47.38,47.38,47.38
1.0,47.38,47.38,47.38
1.0,47.38,47.38,47.38
1.0,47.38,47.38,47.38
1.0,47.38,47.38,47.38
1.0,47.38,47.38,47.38
1.0,47.38,47.38,47.38
1.0,47.38,47.38,47.38
1.0,47.38,47.38,47.38
1.0,47.38,47.38,47.38
1.0,46.5,46.5,47.38
1.0,45.64,45.64,46.5
1.0,45.64,45.64,45.64
1.0,45.64,45.64,45.64
1.0,45.64,45.64,45.64
1.0,45.64,45.64,45.64
1.0,45.64,45.64,45.64
1.0,45.64,45.64,45.64
1.0,45.64,45.64,45.64
1.0,45.64,45.64,45.64
1.0,45.64,45.64,45.64
1.0,45.64,45.64,45.64
1.0,44.78,44.78,45.64
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,44.78,44.78,44.78
1.0,43.9,43.9,44.78
1.0,43.9,43.9,43.9
1.0,43.05,43.05,43.9
1.0,43.05,43.05,43.05
1.0,43.05,43.05,43.05
1.0,43.05,43.05,43.05
1.0,43.05,43.05,43.05
1.0,43.05,43.05,43.05
1.0,43.05,43.05,43.05
1.0,43.05,43.05,43.05
1.0,42.19,42.19,43.05
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,42.19,42.19,42.19
1.0,41.31,41.31,42.19
1.0,41.31,41.31,41.31
1.0,41.31,41.31,41.31
1.0,41.31,41.31,41.31
1.0,41.31,41.31,41.31
1.0,41.31,41.31,41.31
1.0,41.31,41.31,41.31
1.0,41.31,41.31,41.31
1.0,41.31,41.31,41.31
1.0,41.31,41.31,41.31
1.0,41.31,41.31,41.31
1.0,41.31,41.31,41.31
1.0,41.31,41.31,41.31
1.0,41.31,41.31,41.31
1.0,41.31,41.31,41.31
1.0,40.46,40.46,41.31
1.0,40.46,40.46,40.46
1.0,40.46,40.46,40.46
1.0,40.46,40.46,40.46
1.0,40.46,40.46,40.46
1.0,40.46,40.46,40.46
1.0,40.46,40.46,40.46
1.0,40.46,40.46,40.46
1.0,40.46,40.46,40.46
1.0,40.46,40.46,40.46
1.0,40.46,40.46,40.46
1.0,40.46,40.46,40.46
1.0,40.46,40.46,40.46
1.0,40.46,40.46,40.46
1.0,39.6,39.6,40.46
1.0,39.6,39.6,39.6
1.0,39.6,39.6,39.6
1.0,39.6,39.6,39.6
1.0,39.6,39.6,39.6
1.0,39.6,39.6,39.6
1.0,39.6,39.6,39.6
1.0,39.6,39.6,39.6
1.0,39.6,39.6,39.6
1.0,39.6,39.6,39.6
1.0,39.6,39.6,39.6
1.0,39.6,39.6,39.6
1.0,39.6,39.6,39.6
1.0,39.6,39.6,39.6
1.0,39.6,39.6,39.6
1.0,39.6,39.6,39.6
1.0,39.6,39.6,39.6
1.0,39.6,39.6,39.6
